site_name,subsite,year,treatment,plot,doy,OTCWinterRemoval,OTC_period
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2003,OTC,1,173,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2003,OTC,2,173,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2003,OTC,3,173,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2003,OTC,4,173,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2003,OTC,5,NA,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2003,OTC,6,170,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2003,OTC,7,170,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2003,OTC,8,NA,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2003,OTC,9,NA,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2003,OTC,10,170,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2003,OTC,11,170,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2004,OTC,1,181,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2004,OTC,2,183,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2004,OTC,3,181,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2004,OTC,4,181,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2004,OTC,5,NA,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2004,OTC,6,181,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2004,OTC,7,181,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2004,OTC,8,181,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2004,OTC,9,181,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2004,OTC,10,183,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2004,OTC,11,181,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2005,OTC,1,NA,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2005,OTC,2,NA,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2005,OTC,3,NA,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2005,OTC,4,NA,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2005,OTC,5,NA,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2005,OTC,6,NA,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2005,OTC,7,NA,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2005,OTC,8,NA,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2005,OTC,9,NA,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2005,OTC,10,NA,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2005,OTC,11,NA,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2007,OTC,1,174,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2007,OTC,2,171,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2007,OTC,3,176,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2007,OTC,4,174,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2007,OTC,5,173,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2007,OTC,6,177,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2007,OTC,7,172,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2007,OTC,8,NA,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2007,OTC,9,172,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2007,OTC,10,170,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2007,OTC,11,170,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2008,OTC,1,176,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2008,OTC,2,175,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2008,OTC,3,176,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2008,OTC,4,176,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2008,OTC,5,174,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2008,OTC,6,176,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2008,OTC,7,173,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2008,OTC,8,173,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2008,OTC,9,169,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2008,OTC,10,173,N,YR
ALEXFIORD,ALEXFIORD.DOMEGRANITE.GH,2008,OTC,11,173,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,CTL,1,170,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,CTL,2,169,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,CTL,3,170,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,CTL,4,170,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,CTL,5,169,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,CTL,6,169,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,CTL,7,171,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,CTL,8,170,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,CTL,9,169,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,CTL,10,170,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,CTL,11,170,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,CTL,12,168,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,CTL,13,168,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,CTL,14,169,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,CTL,1,162,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,CTL,2,160,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,CTL,3,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,CTL,4,162,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,CTL,5,162,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,CTL,6,160,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,CTL,7,160,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,CTL,8,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,CTL,9,162,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,CTL,10,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,CTL,11,162,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,CTL,12,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,CTL,13,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,CTL,14,160,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,CTL,1,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,CTL,2,160,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,CTL,3,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,CTL,4,162,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,CTL,5,162,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,CTL,6,160,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,CTL,7,160,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,CTL,8,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,CTL,9,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,CTL,10,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,CTL,11,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,CTL,12,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,CTL,13,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,CTL,14,160,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,CTL,1,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,CTL,2,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,CTL,3,160,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,CTL,4,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,CTL,5,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,CTL,6,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,CTL,7,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,CTL,8,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,CTL,9,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,CTL,10,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,CTL,11,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,CTL,12,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,CTL,13,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,CTL,14,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1996,CTL,1,178,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1996,CTL,2,178,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1996,CTL,3,176,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1996,CTL,4,177,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1996,CTL,5,174,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1996,CTL,6,177,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1996,CTL,7,181,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1996,CTL,8,179,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1996,CTL,9,175,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1996,CTL,10,179,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1996,CTL,11,179,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1996,CTL,12,176,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1996,CTL,13,179,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1996,CTL,14,178,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1997,CTL,1,163,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1997,CTL,2,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1997,CTL,3,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1997,CTL,4,166,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1997,CTL,5,166,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1997,CTL,6,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1997,CTL,7,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1997,CTL,8,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1997,CTL,9,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1997,CTL,10,163,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1997,CTL,11,163,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1997,CTL,12,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1997,CTL,13,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1997,CTL,14,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1998,CTL,1,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1998,CTL,2,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1998,CTL,3,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1998,CTL,4,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1998,CTL,5,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1998,CTL,6,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1998,CTL,7,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1998,CTL,8,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1998,CTL,9,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1998,CTL,10,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1998,CTL,11,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1998,CTL,12,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1998,CTL,13,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1998,CTL,14,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1999,CTL,1,169,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1999,CTL,2,167,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1999,CTL,3,168,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1999,CTL,4,168,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1999,CTL,5,167,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1999,CTL,6,167,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1999,CTL,7,168,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1999,CTL,8,168,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1999,CTL,9,168,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1999,CTL,10,168,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2000,CTL,1,165,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2000,CTL,2,166,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2000,CTL,3,166,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2000,CTL,4,165,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2000,CTL,5,165,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2000,CTL,6,167,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2000,CTL,7,165,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2000,CTL,8,167,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2000,CTL,9,167,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2000,CTL,10,165,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2001,CTL,1,174,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2001,CTL,2,173,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2001,CTL,3,176,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2001,CTL,4,174,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2001,CTL,5,174,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2001,CTL,6,174,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2001,CTL,7,174,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2001,CTL,8,173,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2001,CTL,9,174,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2001,CTL,10,174,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2002,CTL,1,167,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2002,CTL,2,163,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2002,CTL,3,163,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2002,CTL,4,163,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2002,CTL,5,163,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2002,CTL,6,163,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2002,CTL,7,165,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2002,CTL,8,165,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2002,CTL,9,167,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2002,CTL,10,163,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2003,CTL,1,170,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2003,CTL,2,168,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2003,CTL,3,171,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2003,CTL,4,170,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2003,CTL,5,170,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2003,CTL,6,170,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2003,CTL,7,170,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2003,CTL,8,170,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2003,CTL,9,170,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2003,CTL,10,171,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2004,CTL,1,NA,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2004,CTL,2,162,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2004,CTL,3,NA,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2004,CTL,4,NA,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2004,CTL,5,162,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2004,CTL,6,NA,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2004,CTL,7,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2004,CTL,8,NA,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2004,CTL,9,163,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2004,CTL,10,NA,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2004,CTL,11,162,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2004,CTL,12,162,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2004,CTL,13,162,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2004,CTL,14,162,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2005,CTL,1,174,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2005,CTL,2,171,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2005,CTL,3,171,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2005,CTL,4,172,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2005,CTL,5,172,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2005,CTL,6,171,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2005,CTL,7,171,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2005,CTL,8,171,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2005,CTL,9,171,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2005,CTL,10,172,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2007,CTL,1,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2007,CTL,2,163,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2007,CTL,3,163,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2007,CTL,4,162,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2007,CTL,5,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2007,CTL,6,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2007,CTL,7,163,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2007,CTL,8,165,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2007,CTL,9,158,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2007,CTL,10,166,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2008,CTL,1,165,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2008,CTL,2,165,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2008,CTL,3,165,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2008,CTL,4,165,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2008,CTL,5,165,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2008,CTL,6,165,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2008,CTL,7,165,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2008,CTL,8,165,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2008,CTL,9,165,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2008,CTL,10,165,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2010,CTL,1,169,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2010,CTL,2,169,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2010,CTL,3,167,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2010,CTL,4,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2010,CTL,5,167,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2010,CTL,6,169,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2010,CTL,7,169,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2010,CTL,8,169,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2010,CTL,9,169,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2010,CTL,10,167,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2011,CTL,1,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2011,CTL,2,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2011,CTL,3,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2011,CTL,4,166,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2011,CTL,5,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2011,CTL,6,166,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2011,CTL,7,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2011,CTL,8,169,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2011,CTL,9,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,2011,CTL,10,164,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,OTC,1,167,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,OTC,2,166,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,OTC,3,167,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,OTC,4,166,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,OTC,5,168,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,OTC,6,167,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,OTC,7,167,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,OTC,8,167,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,OTC,9,167,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,OTC,10,166,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,OTC,11,167,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,OTC,12,168,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,OTC,13,168,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1992,OTC,14,168,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,OTC,1,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,OTC,2,158,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,OTC,3,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,OTC,4,158,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,OTC,5,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,OTC,6,157,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,OTC,7,158,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,OTC,8,158,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,OTC,9,158,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,OTC,10,158,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,OTC,11,157,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,OTC,12,157,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,OTC,13,157,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1993,OTC,14,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,OTC,1,159,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,OTC,2,156,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,OTC,3,158,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,OTC,4,157,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,OTC,5,160,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,OTC,6,157,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,OTC,7,158,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,OTC,8,157,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,OTC,9,157,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,OTC,10,157,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,OTC,11,156,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,OTC,12,156,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,OTC,13,156,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1994,OTC,14,158,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,OTC,1,160,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,OTC,2,160,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,OTC,3,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,OTC,4,160,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,OTC,5,160,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,OTC,6,160,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,OTC,7,160,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,OTC,8,161,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,OTC,9,160,N,YR
ALEXFIORD,ALEXFIORD.DRYAS.GH,1995,OTC,10,160,N,YR
